time,volt
20-Jan-2021 (23:30:51.115912),10.000498308743978
20-Jan-2021 (23:30:52.849924),10.00049827427738
20-Jan-2021 (23:30:54.657294),10.00049827645441
20-Jan-2021 (23:30:54.667239),10.000498337181304
20-Jan-2021 (23:30:56.470077),10.000498666817045
20-Jan-2021 (23:30:56.479053),10.000498539043852
20-Jan-2021 (23:30:58.282901),10.000498591281072
20-Jan-2021 (23:30:58.291877),10.000498542570114
20-Jan-2021 (23:31:00.094946),10.000498309480477
20-Jan-2021 (23:31:01.833088),10.000498396845044
20-Jan-2021 (23:31:01.843062),10.00049817679662
20-Jan-2021 (23:31:03.646752),10.00049799571629
20-Jan-2021 (23:31:03.655728),10.000498317710447
20-Jan-2021 (23:31:05.458249),10.000498465693026
20-Jan-2021 (23:31:07.265415),10.00049841010403
20-Jan-2021 (23:31:07.275389),10.000498002662631
20-Jan-2021 (23:31:09.078594),10.000498140291638
20-Jan-2021 (23:31:09.087569),10.000498227136802
20-Jan-2021 (23:31:10.822934),10.000498043561578
20-Jan-2021 (23:31:12.630079),10.000498541355466
20-Jan-2021 (23:31:12.639071),10.000498336421812
20-Jan-2021 (23:31:14.442252),10.000498842543738
20-Jan-2021 (23:31:14.452221),10.000499042626924
20-Jan-2021 (23:31:16.255515),10.000498219559466
20-Jan-2021 (23:31:16.265510),10.00049841604538
